num_voters,title,url,avg_rating,rank,geek_rating,release_date
714.0,Zeus on the Loose,/boardgame/22864/zeus-loose,5.99,4313,5.679,2006
100.0,Exceed: Red Horizon – Gabrek & Ulrik vs. Alice & Zoey,/boardgame/185381/exceed-red-horizon-gabrek-ulrik-vs-alice-zoey,7.92,4102,5.695,2016
403.0,Dark Seas,/boardgame/170146/dark-seas,6.26,4103,5.695,2015
88.0,1914: Offensive à outrance,/boardgame/46669/1914-offensive-outrance,7.99,4806,5.65,2013
90.0,New Rules for Classic Games,/boardgame/10904/new-rules-classic-games,7.45,4807,5.65,1992
169.0,The Sanctuary: Endangered Species,/boardgame/230315/sanctuary-endangered-species,7.07,4006,5.703,2017
253.0,Corto,/boardgame/148231/corto,6.67,4007,5.703,2013
218.0,Dragon Valley,/boardgame/87200/dragon-valley,6.67,4201,5.686,2012
155.0,Bismarck (second edition),/boardgame/76436/bismarck-second-edition,6.93,4510,5.667,1980
175.0,House of Borgia,/boardgame/166569/house-borgia,6.73,4511,5.667,2017
134.0,Dust Warfare: Core Rulebook,/boardgame/103670/dust-warfare-core-rulebook,7.74,3916,5.71,2012
196.0,The King of Frontier,/boardgame/159910/king-frontier,6.9,3917,5.71,2013
1058.0,Gauntlet of Fools,/boardgame/129293/gauntlet-fools,6.02,3710,5.731,2012
185.0,Hive Mind,/boardgame/201308/hive-mind,7.19,3711,5.731,2016
233.0,Lee vs. Grant,/boardgame/5680/lee-vs-grant,7.1,3514,5.752,1988
832.0,Password,/boardgame/1549/password,6.11,3515,5.752,1962
1222.0,Dominant Species: The Card Game,/boardgame/96260/dominant-species-card-game,6.03,3316,5.776,2012
578.0,[redacted],/boardgame/161578/redacted,6.37,3317,5.775,2014
350.0,Confrontation,/boardgame/7742/confrontation,7.01,2920,5.833,2000
186.0,The Barbarossa Campaign,/boardgame/62972/barbarossa-campaign,7.91,2921,5.833,2010
333.0,Loot N Run,/boardgame/185374/loot-n-run,6.58,3614,5.741,2016
429.0,Bohemian Villages,/boardgame/193651/bohemian-villages,6.38,3615,5.741,2016
583.0,Was sticht?,/boardgame/155/was-sticht,6.95,2045,6.009,1993
1438.0,Three-Dragon Ante,/boardgame/20806/three-dragon-ante,6.47,2046,6.009,2005
397.0,"Downtown: Air War Over Hanoi, 1965-1972",/boardgame/6613/downtown-air-war-over-hanoi-1965-1972,7.82,1866,6.063,2004
615.0,Valletta,/boardgame/218920/valletta,7.06,1867,6.062,2017
769.0,Black Box,/boardgame/165/black-box,6.38,2826,5.849,1977
279.0,Hornet Leader,/boardgame/6927/hornet-leader,7.37,2827,5.849,1991
941.0,Conquest of the Empire,/boardgame/97/conquest-empire,6.28,3118,5.803,1984
476.0,Bubblee Pop,/boardgame/192343/bubblee-pop,6.55,3119,5.803,2016
555.0,Black Spy,/boardgame/1982/black-spy,6.27,3430,5.762,1981
220.0,Don't Turn Your Back,/boardgame/172896/dont-turn-your-back,7.15,3431,5.762,2015
334.0,"Warhammer 40,000 (sixth edition)",/boardgame/126613/warhammer-40000-sixth-edition,6.75,3220,5.789,2012
305.0,Yom Kippur,/boardgame/3414/yom-kippur,6.93,3221,5.789,1995
508.0,10 Days in the Americas,/boardgame/64956/10-days-americas,6.68,2728,5.864,2010
333.0,Indulgence,/boardgame/215308/indulgence,7.06,2729,5.864,2017
382.0,Empires of the Middle Ages,/boardgame/911/empires-middle-ages,7.13,2535,5.9,1980
1009.0,My First Stone Age,/boardgame/191004/my-first-stone-age,6.78,1766,6.094,2016
339.0,Hearts and Minds: Vietnam 1965-1975,/boardgame/27739/hearts-and-minds-vietnam-1965-1975,7.57,2138,5.986,2010
1112.0,Dark Tower,/boardgame/30/dark-tower,6.7,2139,5.986,1981
546.0,Gloom of Kilforth: A Fantasy Quest Game,/boardgame/98527/gloom-kilforth-fantasy-quest-game,7.66,1670,6.123,2017
1232.0,Völuspá,/boardgame/128554/voluspa,6.7,1671,6.123,2012
389.0,The Caucasus Campaign,/boardgame/33003/caucasus-campaign,7.66,1946,6.041,2009
1646.0,Rum & Pirates,/boardgame/19948/rum-pirates,6.43,1947,6.04,2006
754.0,Coal Baron: The Great Card Game,/boardgame/192945/coal-baron-great-card-game,7.25,1467,6.203,2016
1451.0,Industrial Waste,/boardgame/2476/industrial-waste,6.74,1468,6.203,2001
943.0,VivaJava: The Coffee Game,/boardgame/103660/vivajava-coffee-game,6.94,1570,6.167,2012
1085.0,Outpost,/boardgame/1491/outpost,6.84,1571,6.166,1991
5658.0,The Red Dragon Inn,/boardgame/24310/red-dragon-inn,6.56,1182,6.326,2007
2136.0,The Bridges of Shangri-La,/boardgame/8190/bridges-shangri-la,6.77,1183,6.326,2003
958.0,First Train to Nuremberg,/boardgame/83667/first-train-nuremberg,7.12,1370,6.246,2010
638.0,Riverboat,/boardgame/227515/riverboat,7.56,1371,6.246,2017
1015.0,Munchkin Apocalypse,/boardgame/112869/munchkin-apocalypse,6.58,2340,5.939,2012
252.0,Guderian's Blitzkrieg II,/boardgame/13532/guderians-blitzkrieg-ii,8.06,2341,5.938,2001
589.0,Laser Chess,/boardgame/91034/laser-chess,6.78,2440,5.919,2011
717.0,Clubs,/boardgame/125924/clubs,6.58,2441,5.919,2013
351.0,2038: Tycoons of the Asteroid Belt,/boardgame/816/2038-tycoons-asteroid-belt,7.08,2637,5.879,1995
346.0,Saratoga,/boardgame/3413/saratoga,7.12,2638,5.879,1998
441.0,Entropy,/boardgame/171339/entropy,6.35,3810,5.721,2015
368.0,Codinca,/boardgame/131568/codinca,6.45,3811,5.721,2012
641.0,Blood Feud in New York,/boardgame/14258/blood-feud-new-york,6.1,4314,5.679,2004
128.0,Mound Builders,/boardgame/156007/mound-builders,7.33,4315,5.679,2014
383.0,Monopoly Deal,/boardgame/164840/monopoly-deal,6.24,4401,5.673,2014
123.0,La Bataille de Lützen,/boardgame/11437/la-bataille-de-lutzen,7.68,4104,5.694,1999
154.0,Soccero (second edition),/boardgame/131581/soccero-second-edition,7.27,4105,5.694,2012
220.0,Thingamajig,/boardgame/7576/thingamajig,6.38,4808,5.65,2003
154.0,Bad Medicine,/boardgame/170825/bad-medicine,6.87,4809,5.65,2015
339.0,MammuZ,/boardgame/172073/mammuz,6.36,4008,5.703,2015
371.0,Fast Food Franchise,/boardgame/720/fast-food-franchise,6.35,4009,5.702,1992
164.0,Panzer Command,/boardgame/2072/panzer-command,7.15,4202,5.686,1984
148.0,RoboDerby: Express,/boardgame/89695/roboderby-express,7.13,4203,5.686,2011
239.0,Napoleon's Battles,/boardgame/5504/napoleons-battles,6.6,4512,5.667,1989
154.0,Darkrock Ventures,/boardgame/166418/darkrock-ventures,7.05,4513,5.667,2016
180.0,Cobras,/boardgame/199047/cobras,7.1,3918,5.71,2017
388.0,Samurai,/boardgame/63/samurai,6.41,3919,5.71,1979
126.0,Axis Empires: Dai Senso!,/boardgame/32990/axis-empires-dai-senso,7.87,3712,5.731,2011
123.0,1824: Austria-Hungary,/boardgame/20646/1824-austria-hungary,7.8,3713,5.731,2005
230.0,Ticket to Ride: First Journey (Europe),/boardgame/218208/ticket-ride-first-journey-europe,7.07,3516,5.752,2017
237.0,Yu-Gi-Oh! Dice Masters,/boardgame/147363/yu-gi-oh-dice-masters,6.95,3517,5.752,2015
208.0,ONUS! Rome Vs Carthage,/boardgame/165004/onus-rome-vs-carthage,7.75,3318,5.775,2014
240.0,Warhammer Fantasy Battles (8th Edition),/boardgame/130552/warhammer-fantasy-battles-8th-edition,7.28,3319,5.775,2010
254.0,Epic Armageddon,/boardgame/10431/epic-armageddon,7.54,2922,5.833,2003
382.0,Capo Dei Capi,/boardgame/143994/capo-dei-capi,6.85,2923,5.833,2013
216.0,The Dungeon of D,/boardgame/34639/dungeon-d,7.21,3616,5.741,2008
359.0,"Trump, Tricks, Game!",/boardgame/15261/trump-tricks-game,6.48,3617,5.741,2005
284.0,Band of Brothers: Ghost Panzer,/boardgame/129122/band-brothers-ghost-panzer,8.11,2047,6.009,2013
479.0,Tournament at Camelot,/boardgame/216632/tournament-camelot,7.37,2048,6.008,2017
492.0,Hold the Line,/boardgame/35342/hold-line,7.37,1868,6.062,2008
704.0,King & Assassins,/boardgame/147930/king-assassins,7.01,1869,6.062,2013
513.0,Dragonmaster,/boardgame/2/dragonmaster,6.62,2828,5.849,1981
1117.0,Paris Paris,/boardgame/5825/paris-paris,6.21,2829,5.849,2003
1077.0,Panic Lab,/boardgame/121073/panic-lab,6.16,3120,5.803,2012
271.0,Council of Blackthorn,/boardgame/181176/council-blackthorn,7.46,3121,5.803,2016
186.0,Six Making,/boardgame/149910/six-making,7.79,3432,5.762,2013
202.0,Devil's Horsemen,/boardgame/11274/devils-horsemen,7.34,3433,5.762,2004
506.0,Freight Train,/boardgame/1448/freight-train,6.41,3222,5.789,1993
359.0,Kosmonauts,/boardgame/117854/kosmonauts,6.69,3223,5.789,2012
251.0,This Accursed Civil War,/boardgame/3408/accursed-civil-war,7.53,2730,5.864,2002
331.0,Escape from 100 Million B.C.,/boardgame/206206/escape-100-million-bc,7.19,2731,5.864,2017
978.0,Pelican Cove,/boardgame/90870/pelican-cove,6.76,1767,6.093,2011
2194.0,HeroClix,/boardgame/3439/heroclix,6.5,1768,6.093,2002
877.0,Cheeky Monkey,/boardgame/29773/cheeky-monkey,6.6,2140,5.985,2007
316.0,Cave Evil,/boardgame/84889/cave-evil,7.9,2141,5.985,2011
1233.0,Colony,/boardgame/192934/colony,6.71,1672,6.123,2016
1182.0,Star Fleet Battles,/boardgame/1589/star-fleet-battles,6.81,1673,6.123,1979
1780.0,Formula Motor Racing,/boardgame/635/formula-motor-racing,6.39,1948,6.039,1995
1444.0,Rail Baron,/boardgame/420/rail-baron,6.57,1949,6.039,1977
898.0,Inhabit the Earth,/boardgame/181797/inhabit-earth,7.06,1469,6.203,2015
1327.0,Heroes Wanted,/boardgame/153097/heroes-wanted,6.92,1470,6.202,2014
540.0,Wildcatters,/boardgame/146910/wildcatters,7.53,1572,6.166,2013
1086.0,The Fury of Dracula,/boardgame/936/fury-dracula,6.92,1573,6.166,1987
2980.0,Trans Europa,/boardgame/16267/trans-europa,6.65,1184,6.326,2005
1949.0,Paris Connection,/boardgame/75358/paris-connection,6.78,1185,6.326,2010
1197.0,Kings of Air and Steam,/boardgame/111732/kings-air-and-steam,6.93,1372,6.245,2013
886.0,TurfMaster,/boardgame/384/turfmaster,7.22,1373,6.245,1998
472.0,Escape the Dark Castle,/boardgame/227456/escape-dark-castle,7.87,2342,5.938,2017
232.0,D-Day at Tarawa,/boardgame/67600/d-day-tarawa,8.24,2343,5.938,2014
436.0,Starfighter,/boardgame/171226/starfighter,7.03,2442,5.918,2015
705.0,Thunder Road,/boardgame/804/thunder-road,6.61,2443,5.918,1986
658.0,Tanz der Hornochsen!,/boardgame/13005/tanz-der-hornochsen,6.53,2639,5.879,2004
413.0,America,/boardgame/192297/america,6.89,2640,5.879,2016
346.0,Tipp-Kick,/boardgame/1644/tipp-kick,6.42,3812,5.72,1921
111.0,Founding Fathers,/boardgame/35423/founding-fathers,8.03,3813,5.72,2007
150.0,Not War But Murder,/boardgame/23917/not-war-murder,6.97,4316,5.679,2007
242.0,Warangel,/boardgame/490/warangel,7.62,4317,5.679,2000
178.0,WestFront,/boardgame/78/westfront,6.89,4402,5.673,1992
464.0,Bongo!,/boardgame/869/bongo,6.1,4403,5.673,2000
398.0,Tasso,/boardgame/39332/tasso,6.25,4106,5.694,2004
225.0,Mondo Sapiens,/boardgame/118293/mondo-sapiens,6.67,4107,5.694,2012
167.0,Gold am Orinoko,/boardgame/137480/gold-am-orinoko,6.65,4810,5.65,2013
262.0,Mixmo,/boardgame/42105/mixmo,6.36,4811,5.65,2009
347.0,Seven7s,/boardgame/172662/seven7s,6.38,4010,5.702,2015
157.0,Streets of Stalingrad (third edition),/boardgame/12055/streets-stalingrad-third-edition,7.43,4011,5.702,2003
523.0,Broadsides and Boarding Parties,/boardgame/96/broadsides-and-boarding-parties,6.17,4204,5.686,1982
353.0,Taverna,/boardgame/181404/taverna,6.35,4205,5.686,2015
179.0,Field of Glory,/boardgame/31542/field-glory,6.75,4514,5.667,2008
224.0,Intruder,/boardgame/2613/intruder,6.58,4515,5.667,1980
210.0,Long Live the Queen,/boardgame/160419/long-live-queen,6.85,3920,5.71,2014
562.0,Die Säulen der Erde: das Kartenspiel,/boardgame/67593/die-saulen-der-erde-das-kartenspiel,6.15,3921,5.71,2010
245.0,Farlight,/boardgame/221230/farlight,7.0,3518,5.752,2017
212.0,Shadows in Kyoto,/boardgame/229741/shadows-kyoto,7.18,3519,5.752,2017
446.0,Keltis: Das Würfelspiel,/boardgame/118023/keltis-das-wurfelspiel,6.44,3320,5.775,2012
528.0,Skyline 3000,/boardgame/54643/skyline-3000,6.36,3321,5.775,2009
484.0,Might & Magic Heroes,/boardgame/108344/might-magic-heroes,6.73,2924,5.833,2012
1546.0,Coda,/boardgame/8946/coda,6.09,2925,5.833,2002
360.0,Town Center,/boardgame/124545/town-center,6.46,3618,5.741,2012
299.0,Draconis Invasion,/boardgame/188178/draconis-invasion,7.35,3619,5.741,2016
639.0,Medici: The Card Game,/boardgame/202288/medici-card-game,6.91,2049,6.008,2016
988.0,Comuni,/boardgame/37231/comuni,6.71,1870,6.061,2008
468.0,Commissioned,/boardgame/171479/commissioned,7.47,1871,6.061,2016
291.0,What's My Word?,/boardgame/4079/whats-my-word,7.17,2830,5.849,1972
666.0,Crossbows and Catapults,/boardgame/2129/crossbows-and-catapults,6.55,2831,5.849,1983
183.0,Lock 'n Load: Heroes of the Blitzkrieg,/boardgame/28284/lock-n-load-heroes-blitzkrieg,7.93,3122,5.802,2009
275.0,Jarl: The Vikings Tile-Laying Game,/boardgame/170901/jarl-vikings-tile-laying-game,7.08,3123,5.802,2015
278.0,The Arrival,/boardgame/204675/arrival,6.92,3434,5.762,2016
191.0,Persian Gulf: Battle for the Middle East,/boardgame/2580/persian-gulf-battle-middle-east,7.48,3435,5.762,1986
418.0,Infarkt,/boardgame/110331/infarkt,6.69,3224,5.788,2011
542.0,Endangered Orphans of Condyle Cove,/boardgame/207687/endangered-orphans-condyle-cove,6.52,3225,5.788,2017
651.0,Venture,/boardgame/1206/venture,6.51,2732,5.864,1969
656.0,Vino,/boardgame/142/vino,6.47,2733,5.864,1999
355.0,Mégawatts,/boardgame/39336/megawatts,7.9,1769,6.093,2008
1501.0,Mesopotamia,/boardgame/19301/mesopotamia,6.55,1770,6.093,2005
444.0,Travel Carcassonne,/boardgame/30662/travel-carcassonne,7.21,2142,5.985,2007
264.0,Conflict of Heroes: Guadalcanal – The Pacific 1942,/boardgame/68076/conflict-heroes-guadalcanal-pacific-1942,8.28,2143,5.985,2016
612.0,Unlock! The House on the Hill,/boardgame/230303/unlock-house-hill,7.23,1674,6.123,2017
980.0,Norenberc,/boardgame/75091/norenberc,6.82,1675,6.122,2010
2014.0,Sleeping Queens,/boardgame/17053/sleeping-queens,6.42,1950,6.039,2005
1086.0,Colonia,/boardgame/56707/colonia,6.6,1951,6.039,2009
1742.0,Catan: Junior,/boardgame/125921/catan-junior,6.72,1471,6.202,2012
7176.0,Red November,/boardgame/36946/red-november,6.33,1472,6.201,2008
627.0,Flying Colors,/boardgame/8730/flying-colors,7.44,1574,6.165,2005
837.0,Colonial: Europe's Empires Overseas,/boardgame/99392/colonial-europes-empires-overseas,7.23,1575,6.165,2011
1937.0,Copycat,/boardgame/114031/copycat,6.8,1186,6.326,2012
2934.0,Space Cadets,/boardgame/123096/space-cadets,6.66,1187,6.325,2012
760.0,The Ravens of Thri Sahashri,/boardgame/150293/ravens-thri-sahashri,7.35,1374,6.245,2013
2183.0,Circus Flohcati,/boardgame/337/circus-flohcati,6.64,1375,6.244,1998
881.0,Shipwrights of the North Sea,/boardgame/75547/shipwrights-north-sea,6.54,2344,5.937,2014
810.0,Spinderella,/boardgame/171129/spinderella,6.57,2345,5.937,2015
488.0,Kerala: The Way of the Elephant,/boardgame/191055/kerala-way-elephant,6.88,2444,5.918,2016
1156.0,Amazonas,/boardgame/15157/amazonas,6.35,2445,5.918,2005
742.0,Midway,/boardgame/2250/midway,6.58,2641,5.878,1964
1243.0,King of the Elves,/boardgame/229/king-elves,6.22,2642,5.878,1999
152.0,Krosmaster Arena 2.0,/boardgame/203719/krosmaster-arena-20,7.68,3814,5.72,2016
230.0,Einstein: His Amazing Life and Incomparable Science,/boardgame/205185/einstein-his-amazing-life-and-incomparable-science,6.84,3815,5.72,2017
350.0,Wizards,/boardgame/828/wizards,6.3,4318,5.679,1982
462.0,Wheedle,/boardgame/5393/wheedle,6.13,4319,5.678,2002
635.0,Chez Goth,/boardgame/9962/chez-goth,5.99,4601,5.662,2004
218.0,Armorica,/boardgame/67285/armorica,6.48,4701,5.656,2010
176.0,Liftoff!,/boardgame/2853/liftoff,6.87,4404,5.673,1989
197.0,Bowling Solitaire,/boardgame/25314/bowling-solitaire,6.66,4405,5.673,1969
150.0,Crossboule,/boardgame/91666/crossboule,7.1,4108,5.694,2008
119.0,"Agricola, Master of Britain",/boardgame/206805/agricola-master-britain,7.55,4109,5.694,2016
448.0,The New Dungeon!,/boardgame/2301/new-dungeon,6.14,4812,5.65,1989
223.0,Lemminge,/boardgame/153004/lemminge,6.38,4813,5.65,2014
398.0,Spot it Jr.! Animals,/boardgame/117995/spot-it-jr-animals,6.31,4012,5.702,2012
368.0,1969,/boardgame/121409/1969,6.39,4013,5.702,2012
216.0,Bauhaus,/boardgame/133747/bauhaus,6.83,4206,5.686,2013
133.0,Seeders from Sereis: Exodus,/boardgame/217099/seeders-sereis-exodus,8.11,4207,5.686,2017
184.0,The Eye of Judgment,/boardgame/31575/eye-judgment,6.79,4516,5.667,2007
230.0,Brandon the Brave,/boardgame/148767/brandon-brave,6.5,4517,5.667,2013
247.0,Ark & Noah,/boardgame/129382/ark-noah,6.64,3922,5.71,2012
235.0,Bang! The Dice Game: The Walking Dead,/boardgame/177697/bang-dice-game-walking-dead,6.76,3923,5.71,2015
88.0,Here I Stand (500th Anniversary Reprint Edition),/boardgame/242722/here-i-stand-500th-anniversary-reprint-edition,8.88,3520,5.752,2017
337.0,Freya's Folly,/boardgame/19624/freyas-folly,6.62,3521,5.752,2005
261.0,Spurs: A Tale in the Old West,/boardgame/149097/spurs-tale-old-west,6.97,3322,5.774,2014
211.0,Crystal Clans,/boardgame/228133/crystal-clans,7.56,3323,5.774,2018
928.0,IOTA,/boardgame/119632/iota,6.26,2926,5.833,2012
242.0,Iron Curtain,/boardgame/228411/iron-curtain,7.4,2927,5.833,2017
291.0,Was'n das?,/boardgame/21022/wasn-das,6.69,3620,5.741,2005
259.0,The Butterfly Garden,/boardgame/189869/butterfly-garden,6.84,3621,5.74,2016
715.0,Spirits of the Rice Paddy,/boardgame/149119/spirits-rice-paddy,6.81,2050,6.008,2015
941.0,Fische Fluppen Frikadellen,/boardgame/4370/fische-fluppen-frikadellen,6.61,2051,6.008,2002
1159.0,Coyote,/boardgame/8172/coyote,6.61,1872,6.061,2003
563.0,Storm Over Stalingrad,/boardgame/24920/storm-over-stalingrad,7.16,1873,6.061,2006
857.0,Dragonland,/boardgame/3208/dragonland,6.33,2832,5.848,2002
501.0,Sapiens,/boardgame/169649/sapiens,6.63,2833,5.848,2015
416.0,WWE Superstar Showdown,/boardgame/177499/wwe-superstar-showdown,6.68,3124,5.802,2015
633.0,HMS Dolores,/boardgame/194523/hms-dolores,6.34,3125,5.802,2016
897.0,Harry Potter Trading Card Game,/boardgame/3495/harry-potter-trading-card-game,6.18,3436,5.762,2001
347.0,Pit Crew,/boardgame/218161/pit-crew,6.61,3437,5.762,2017
279.0,5th Fleet,/boardgame/4920/5th-fleet,7.12,3226,5.788,1989
431.0,Dwar7s Fall,/boardgame/193483/dwar7s-fall,6.87,3227,5.788,2016
675.0,Focus,/boardgame/789/focus,6.46,2734,5.863,1963
852.0,Parthenon: Rise of the Aegean,/boardgame/18243/parthenon-rise-aegean,6.37,2735,5.863,2005
1585.0,Medici vs Strozzi,/boardgame/24762/medici-vs-strozzi,6.52,1771,6.092,2006
886.0,Ultimate Warriorz,/boardgame/100679/ultimate-warriorz,6.85,1772,6.092,2011
1757.0,Cheaty Mages!,/boardgame/38194/cheaty-mages,6.31,2144,5.985,2008
738.0,Mystery Rummy: Murders in the Rue Morgue,/boardgame/371/mystery-rummy-murders-rue-morgue,6.73,2145,5.985,1999
1244.0,SOS Titanic,/boardgame/143157/sos-titanic,6.69,1676,6.121,2013
1090.0,Medieval Merchant,/boardgame/296/medieval-merchant,6.75,1677,6.121,1998
447.0,Element,/boardgame/216403/element,7.55,1952,6.039,2017
750.0,Flash Duel: Second Edition,/boardgame/107190/flash-duel-second-edition,6.92,1953,6.039,2011
971.0,Carcassonne: Wheel of Fortune,/boardgame/45748/carcassonne-wheel-fortune,7.06,1473,6.201,2009
1960.0,Piece o' Cake,/boardgame/37371/piece-o-cake,6.6,1474,6.2,2008
1067.0,Priests of Ra,/boardgame/59753/priests-ra,6.87,1576,6.164,2009
9865.0,Boss Monster: The Dungeon Building Card Game,/boardgame/131835/boss-monster-dungeon-building-card-game,6.33,1577,6.164,2013
1602.0,The Climbers,/boardgame/34297/climbers,6.9,1188,6.325,2008
1530.0,Unearth,/boardgame/217085/unearth,7.04,1189,6.325,2017
818.0,Deep Space D-6,/boardgame/183571/deep-space-d-6,7.37,1376,6.244,2015
986.0,Betrayal at Baldur's Gate,/boardgame/228660/betrayal-baldurs-gate,7.27,1377,6.244,2017
945.0,"Goblins, Inc.",/boardgame/110524/goblins-inc,6.47,2346,5.937,2012
529.0,Cubist,/boardgame/147431/cubist,6.85,2347,5.937,2014
889.0,Compatibility,/boardgame/2604/compatibility,6.47,2446,5.918,1996
2210.0,Rat-a-Tat Cat,/boardgame/3837/rat-tat-cat,6.19,2447,5.918,1995
170.0,1844: Switzerland,/boardgame/7935/1844-switzerland,8.35,2643,5.878,2003
586.0,Freedom in the Galaxy,/boardgame/1717/freedom-galaxy,6.68,2644,5.878,1979
127.0,Old School Tactical,/boardgame/170669/old-school-tactical,8.2,3816,5.72,2016
397.0,Shinobi WAT-AAH!,/boardgame/152847/shinobi-wat-aah,6.41,3817,5.72,2014
286.0,Battle Beyond Space,/boardgame/18400/battle-beyond-space,6.37,4320,5.678,2012
143.0,Colors of Kasane,/boardgame/159355/colors-kasane,7.02,4321,5.678,2014
117.0,Tarock,/boardgame/2780/tarock,7.25,4602,5.662,1425
107.0,Incorporated,/boardgame/210101/incorporated,7.6,4603,5.662,2016
155.0,Skull Tales: Full Sail!,/boardgame/248949/skull-tales-full-sail,9.01,4702,5.655,2018
545.0,Wool Rules,/boardgame/28037/wool-rules,6.01,4703,5.655,2007
364.0,Heckmeck Barbecue,/boardgame/66798/heckmeck-barbecue,6.22,4406,5.673,2010
148.0,Magnum Opus,/boardgame/122691/magnum-opus,7.0,4407,5.673,2014
652.0,Plague & Pestilence,/boardgame/669/plague-pestilence,6.14,4110,5.694,1993
216.0,Latice,/boardgame/183959/latice,6.9,4111,5.694,2015
200.0,Skull King: Das Würfelspiel,/boardgame/191071/skull-king-das-wurfelspiel,6.58,4814,5.65,2016
134.0,GD '40,/boardgame/4201/gd-40,7.03,4815,5.65,1993
93.0,Rock'n Roll Manager,/boardgame/113931/rockn-roll-manager,7.75,4901,5.645,2016
201.0,Lords of War:  Elves versus Lizardmen,/boardgame/144988/lords-war-elves-versus-lizardmen,7.03,4014,5.702,2013
278.0,Hattrick,/boardgame/350/hattrick,6.49,4015,5.701,1995
133.0,Corps Command: Dawn's Early Light,/boardgame/38471/corps-command-dawns-early-light,7.35,4208,5.686,2010
390.0,Urbanization,/boardgame/118337/urbanization,6.21,4209,5.686,2012
121.0,1914: Glory's End / When Eagles Fight,/boardgame/158237/1914-glorys-end-when-eagles-fight,7.38,4518,5.667,2014
159.0,Russian Civil War 1918-1922 (first edition),/boardgame/2665/russian-civil-war-1918-1922-first-edition,6.9,4519,5.667,1976
419.0,Robotory,/boardgame/38275/robotory,6.28,3924,5.71,2006
134.0,Dropzone Commander,/boardgame/126021/dropzone-commander,7.71,3925,5.71,2012
228.0,"Warhammer 40,000 (Seventh Edition)",/boardgame/160044/warhammer-40000-seventh-edition,7.03,3522,5.751,2014
243.0,13 Clues,/boardgame/208766/13-clues,6.87,3523,5.751,2016
698.0,Oz Fluxx,/boardgame/117838/oz-fluxx,6.29,3324,5.774,2012
461.0,Tonga Bonga,/boardgame/322/tonga-bonga,6.45,3325,5.774,1998
777.0,Dark Darker Darkest,/boardgame/59429/dark-darker-darkest,6.43,2928,5.832,2013
393.0,Dr. Jekyll & Mr. Hyde,/boardgame/686/dr-jekyll-mr-hyde,6.78,2929,5.832,1997
593.0,Express,/boardgame/379/express,6.19,3622,5.74,1990
397.0,Monuments: Wonders of Antiquity,/boardgame/30641/monuments-wonders-antiquity,6.41,3623,5.74,2008
1408.0,Escape from the Hidden Castle,/boardgame/444/escape-hidden-castle,6.44,2052,6.008,1989
827.0,Noria,/boardgame/233676/noria,6.74,2053,6.007,2017
1345.0,Escape from Atlantis,/boardgame/24037/escape-atlantis,6.56,1874,6.061,1986
734.0,Deckscape: Test Time,/boardgame/218311/deckscape-test-time,6.91,1875,6.061,2017
550.0,Epic Resort,/boardgame/151151/epic-resort,6.6,2834,5.848,2014
905.0,Elevenses,/boardgame/144388/elevenses,6.31,2835,5.848,2013
380.0,Alien vs Predator: The Hunt Begins,/boardgame/149896/alien-vs-predator-hunt-begins,7.04,3126,5.801,2015
542.0,Zero,/boardgame/651/zero,6.43,3127,5.801,1998
265.0,1825 Unit 1,/boardgame/937/1825-unit-1,6.81,3438,5.762,1995
218.0,Machina Arcana,/boardgame/144743/machina-arcana,7.51,3439,5.761,2014
795.0,The Very Clever Pipe Game,/boardgame/279/very-clever-pipe-game,6.24,3228,5.787,1996
15657.0,Apples to Apples,/boardgame/74/apples-apples,5.89,3229,5.787,1999
957.0,Pizza Box Football,/boardgame/17851/pizza-box-football,6.3,2736,5.863,2005
863.0,Sneaks & Snitches,/boardgame/55601/sneaks-snitches,6.33,2737,5.863,2010
936.0,Kakerlakenpoker Royal,/boardgame/129736/kakerlakenpoker-royal,6.83,1773,6.092,2012
554.0,Baltimore & Ohio,/boardgame/43307/baltimore-ohio,7.23,1774,6.091,2009
591.0,Wellington,/boardgame/11265/wellington,6.91,2146,5.985,2005
299.0,Wing Leader: Victories 1940-1942,/boardgame/160418/wing-leader-victories-1940-1942,8.0,2147,5.985,2015
1493.0,Walk the Plank!,/boardgame/35505/walk-plank,6.63,1678,6.12,2013
1058.0,Age of Napoleon,/boardgame/8490/age-napoleon,6.87,1679,6.12,2003
1564.0,Aquädukt,/boardgame/21641/aquadukt,6.42,1954,6.039,2005
4854.0,Chrononauts,/boardgame/815/chrononauts,6.22,1955,6.038,2000
949.0,The Dresden Files Cooperative Card Game,/boardgame/187273/dresden-files-cooperative-card-game,7.17,1475,6.2,2017
4415.0,Age of War,/boardgame/155695/age-war,6.43,1476,6.199,2014
753.0,Otys,/boardgame/222542/otys,7.16,1578,6.164,2017
839.0,Ascension: Apprentice Edition,/boardgame/145633/ascension-apprentice-edition,7.12,1579,6.164,2013
1918.0,Hit Z Road,/boardgame/176083/hit-z-road,6.84,1190,6.325,2016
2487.0,City of Horror,/boardgame/120217/city-horror,6.74,1191,6.325,2012
860.0,Outfoxed!,/boardgame/172931/outfoxed,7.26,1378,6.243,2014
1834.0,Puzzle Strike,/boardgame/67928/puzzle-strike,6.72,1379,6.243,2010
1163.0,Cosmic Encounter,/boardgame/40531/cosmic-encounter,6.4,2348,5.937,2000
640.0,Trieste,/boardgame/148291/trieste,6.71,2349,5.937,2013
